       544       4656       1351
       545       4618       1358
       546       4582       1366
       547       4516       1360
       548       4538       1384
       549       4517       1385
       550       4538       1408
       551       4517       1424
       552       4509       1435
       553       4516       1396
       554       4595       1352
       555       4631       1362
       556       4722       1371
       557       4809       1376
       558       4935       1432
       559       4951       1467
       560       4990       1553
       561       5019       1589
       562       5046       1621
       563       5076       1653
       564       5088       1631
       565       5132       1624
       566       5126       1631
       567       5132       1677
       568       5133       1689
       569       5090       1709
       570       5026       1788
       571       4892       1833
       572       4752       1875
       573       4567       1882
       574       4394       1862
       575       4306       1767
       576       4208       1670
       577       4152       1659
       578       4056       1593
       579       4003       1545
       580       3965       1500
       581       4027       1453
       582       4069       1422
       583       4090       1361
       584       4224       1285
       585       4283       1263
       586       4394       1245
       587       4459       1253
       588       4583       1244
       589       4712       1272
       590       4838       1303
       591       4912       1367
       592       5017       1440
       593       5134       1451
       594       5188       1505
       595       5170       1523
       596       5192       1591
       597       5210       1669
       598       5164       1661
       599       5129       1688
       600       5091       1690
       601       4990       1722
       602       4879       1783
       603       4755       1709
       604       4626       1699
       605       4478       1666
       606       4362       1564
       607       4274       1523
       608       4239       1445
       609       4155       1403
       610       4134       1400
       611       4112       1409
       612       4109       1369
       613       4135       1372
       614       4203       1379
       615       4293       1380
       616       4406       1341
       617       4533       1318
       618       4697       1350
       619       4823       1367
       620       4989       1342
       621       5114       1387
       622       5217       1381
       623       5326       1422
       624       5410       1412
       625       5521       1443
       626       5583       1479
       627       5683       1493
       628       5724       1566
       629       5782       1594
       630       5734       1579
       631       5686       1549
       632       5654       1568
       633       5589       1590
       634       5517       1651
       635       5409       1669
       636       5325       1727
       637       5200       1726
       638       5089       1730
       639       4983       1762
       640       4884       1760
       641       4761       1760
       642       4629       1756
       643       4532       1695
       644       4413       1701
       645       4332       1669
       646       4283       1597
       647       4225       1551
       648       4215       1496
       649       4203       1437
       650       4215       1394
       651       4224       1372
       652       4262       1351
       653       4347       1332
       654       4403       1342
       655       4488       1329
       656       4542       1327
       657       4603       1315
       658       4713       1321
       659       4792       1322
       660       4893       1336
       661       5010       1339
       662       5165       1353
       663       5259       1344
       664       5408       1332
       665       5542       1370
       666       5646       1390
       667       5779       1465
       668       5851       1538
       669       5978       1589
       670       6017       1660
       671       5998       1742
       672       5927       1855
       673       5785       1924
       674       5593       1987
       675       5411       2077
       676       5175       2102
       677       4972       2066
       678       4786       1945
       679       4611       1857
       680       4477       1789
       681       4343       1755
       682       4291       1697
       683       4202       1644
       684       4150       1583
       685       4146       1593
       686       4089       1551
       687       4099       1485
       688       4076       1419
       689       4088       1342
       690       4089       1317
       691       4109       1294
       692       4160       1245
       693       4212       1256
       694       4295       1255
       695       4397       1296
       696       4468       1310
       697       4508       1325
       698       4577       1387
       699       4601       1445
       700       4591       1442
       701       4591       1443
       702       4657       1416
       703       4667       1395
       704       4782       1377
       705       4852       1381
       706       4907       1375
       707       5006       1364
       708       5097       1424
       709       5226       1390
       710       5336       1403
       711       5443       1416
       712       5552       1422
       713       5634       1467
       714       5716       1489
       715       5687       1533
       716       5689       1562
       717       5671       1556
       718       5669       1579
       719       5619       1623
       720       5575       1667
       721       5520       1674
       722       5396       1670
       723       5280       1624
       724       5207       1606
       725       5109       1591
       726       4995       1577
       727       4930       1564
       728       4879       1499
       729       4854       1482
       730       4793       1489
       731       4754       1487
       732       4678       1482
       733       4629       1479
       734       4569       1465
       735       4583       1458
       736       4484       1486
       737       4438       1504
       738       4356       1495
       739       4295       1468
       740       4228       1468
       741       4183       1426
       742       4178       1350
       743       4193       1299
       744       4266       1222
       745       4364       1166
       746       4485       1143
       747       4583       1109
       748       4733       1099
       749       4830       1119
       750       5009       1119
       751       5101       1118
       752       5240       1130
       753       5288       1152
       754       5389       1162
       755       5435       1203
       756       5488       1251
       757       5479       1295
       758       5561       1331
       759       5514       1421
       760       5488       1463
       761       5491       1495
       762       5458       1526
       763       5392       1571
       764       5321       1633
       765       5287       1671
       766       5156       1657
       767       5098       1631
       768       5040       1628
       769       5018       1592
       770       4978       1595
       771       4905       1559
       772       4873       1564
       773       4803       1588
       774       4768       1548
       775       4720       1504
       776       4670       1479
       777       4614       1479
       778       4598       1475
       779       4650       1451
       780       4687       1428
       781       4703       1386
       782       4771       1397
       783       4853       1426
       784       4906       1419
       785       4981       1446
       786       5024       1465
       787       5088       1462
       788       5161       1473
       789       5191       1448
       790       5235       1435
       791       5224       1459
       792       5290       1552
       793       5284       1601
       794       5270       1648
       795       5200       1696
       796       5132       1740
       797       5072       1774
       798       4943       1757
       799       4841       1745
       800       4748       1779
       801       4636       1729
       802       4524       1653
       803       4398       1623
       804       4352       1540
       805       4322       1480
       806       4369       1372
       807       4401       1306
       808       4458       1253
       809       4526       1227
       810       4592       1192
       811       4665       1181
       812       4758       1231
       813       4861       1261
       814       4985       1279
       815       5074       1329
       816       5241       1394
       817       5334       1453
       818       5438       1505
       819       5456       1546
       820       5477       1579
       821       5482       1604
       822       5479       1629
       823       5435       1651
       824       5364       1662
       825       5334       1685
       826       5273       1672
       827       5270       1690
       828       5179       1693
       829       5137       1731
       830       5052       1793
       831       4966       1850
       832       4829       1854
       833       4736       1848
       834       4652       1850
       835       4578       1831
       836       4503       1815
       837       4423       1782
       838       4335       1684
       839       4285       1635
       840       4252       1606
       841       4192       1534
       842       4168       1456
       843       4155       1377
       844       4217       1352
       845       4233       1349
       846       4317       1357
       847       4312       1353
       848       4377       1363
       849       4420       1389
       850       4450       1381
       851       4516       1423
       852       4583       1441
       853       4605       1431
       854       4719       1405
       855       4779       1385
       856       4898       1370
       857       5047       1374
       858       5116       1425
       859       5187       1428
       860       5258       1469
       861       5270       1465
       862       5263       1528
       863       5234       1561
       864       5146       1589
       865       5065       1641
       866       5005       1642
       867       4922       1647
       868       4869       1644
       869       4791       1630
       870       4729       1617
       871       4687       1618
       872       4645       1635
       873       4575       1650
       874       4545       1647
       875       4502       1618
       876       4493       1606
       877       4475       1584
       878       4499       1533
       879       4555       1474
       880       4581       1477
       881       4673       1479
       882       4732       1452
       883       4857       1405
       884       5017       1385
       885       5171       1402
       886       5332       1393
       887       5465       1403
       888       5624       1430
       889       5716       1475
       890       5800       1511
       891       5836       1520
       892       5947       1570
       893       5964       1649
       894       6008       1747
       895       6029       1829
       896       6089       1856
       897       6057       1939
       898       5947       1992
       899       5865       2105
       900       5684       2169
       901       5493       2171
       902       5267       2148
       903       5058       2081
       904       4847       1954
       905       4660       1854
       906       4584       1798
       907       4463       1730
       908       4375       1599
       909       4344       1485
       910       4303       1431
       911       4298       1385
       912       4248       1391
       913       4200       1377
       914       4133       1369
       915       4093       1324
       916       4046       1297
       917       4080       1227
       918       4138       1182
       919       4225       1136
       920       4333       1075
       921       4470       1033
       922       4593       1040
       923       4777       1060
       924       4929       1079
       925       5050       1086
       926       5233       1135
       927       5409       1153
       928       5611       1215
       929       5735       1264
       930       5868       1319
       931       5913       1379
       932       6002       1460
       933       6030       1529
       934       6004       1622
       935       5911       1678
       936       5885       1750
       937       5795       1772
       938       5673       1786
       939       5580       1817
       940       5448       1830
       941       5301       1773
       942       5155       1743
       943       5052       1659
       944       4950       1583
       945       4885       1548
       946       4844       1506
       947       4772       1507
       948       4729       1569
       949       4669       1584
       950       4607       1593
       951       4553       1589
       952       4521       1571
       953       4567       1552
       954       4550       1550
       955       4658       1527
       956       4746       1498
       957       4821       1476
       958       4935       1459
       959       4973       1480
       960       5050       1488
       961       5061       1471
       962       5062       1440
       963       5102       1472
       964       5051       1524
       965       5033       1497
       966       5079       1480
       967       5009       1509
       968       5055       1519
       969       5037       1556
       970       5004       1628
       971       4945       1669
       972       4881       1626
       973       4834       1608
       974       4738       1618
       975       4732       1648
       976       4656       1609
       977       4621       1567
       978       4601       1530
       979       4587       1522
       980       4576       1476
       981       4603       1444
       982       4664       1417
       983       4726       1368
       984       4839       1399
       985       4883       1429
       986       4940       1437
       987       5101       1393
       988       5180       1382
       989       5296       1388
       990       5387       1382
       991       5495       1427
       992       5573       1442
       993       5627       1519
       994       5623       1559
       995       5551       1574
       996       5504       1559
       997       5504       1516
       998       5491       1495
       999       5490       1483
